delt,USA,EUR,JAP,CHN,BRA,IND,CAN,KOR,RUS,MEX,ROW
0.09999999999999934,1.0251178757374233,0.9567280128598507,1.0264399666345438,1.0248988729759396,1.0260910593656958,1.0259483947221288,1.0264278908413296,1.0270823744127824,1.0264848662205883,1.0265204934666639,1.027139044723302
0.10427538888537614,1.0247317370973335,0.9573210943226159,1.0260418950754966,1.024526229666097,1.025698973114144,1.0255595157845072,1.0260298171733897,1.0266753733031613,1.0260925882504583,1.0261208840855796,1.0267318145646571
0.10873356727196506,1.0243369464918874,0.9579284975520326,1.025635023244945,1.0241452994617168,1.0252981413646478,1.0251619545479849,1.0256228950643715,1.026259315899947,1.0256913203761513,1.0257123911252473,1.026315479968774
0.11338235012178387,1.0239338651504175,0.9585506424923971,1.0252193803230458,1.0237560725967922,1.0248885884475498,1.0247556959617954,1.025207155145032,1.0258342772065778,1.0252811302379345,1.0252950808901096,1.025890113162913
0.11822988651687001,1.0235220182057898,0.9591870415443178,1.0247949404617678,1.023358661324821,1.0244703514727278,1.0243408095150652,1.0247826618941918,1.0254002711975534,1.0248620061941245,1.024868985761903,1.0254557196224825
0.12328467394420584,1.0231021606729283,0.9598386347931512,1.0243619939218702,1.0229530944765475,1.0240437165529621,1.0239174450844946,1.024349643305917,1.024957519849261,1.024434162930396,1.0244342895052962,1.0250124496119335
0.12855557319139022,1.022674458332544,0.9605041092156289,1.02392063864898,1.022539613523735,1.0236087566176226,1.0234858112238194,1.023908291966738,1.0245067355262378,1.0239977265681028,1.0239911719759291,1.0245606275907797
0.13405182387914694,1.022238639216548,0.9611830223963465,1.0234711349517576,1.02211830968792,1.0231656167070924,1.0230460553810783,1.0234586876218275,1.0240475447688036,1.0235528621144978,1.023539804092698,1.0241002751858683
0.13978306065792132,1.0217957110412637,0.9618756303815118,1.023013568105387,1.021689567533776,1.0227145656124474,1.0225983420211937,1.0230010717575555,1.0235801604181705,1.0230997573508527,1.0230803745596158,1.0236316483178594
0.14575933009692948,1.021345305589596,0.9625821022187482,1.0225483041640806,1.0212535661270792,1.0222557805631776,1.0221429575139913,1.022535764169134,1.0231054551865413,1.0226386885557905,1.0226131799115554,1.0231550216634029
